 # Tue Oct  7 20:44:19 2014
 # MMHT 2014 LO PDF grid for eigenvector   -18.000000000000000     
 # distance(t),tolerance(T) =    3.1000000000000001        3.2792013863361973     
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.58831
 # alphaS(MZ) = 0.13500
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.1737E+01  8.1026E-01  8.1375E-01  4.4585E-01  0.0000E+00  0.0000E+00  2.2162E-03  5.7421E-03 -1.0052E-06
  1.6242E+01  8.7337E-01  8.7694E-01  5.1072E-01  0.0000E+00  0.0000E+00  2.2729E-03  5.8851E-03 -1.1697E-06
  2.0783E+01  9.3806E-01  9.4169E-01  5.7673E-01  0.0000E+00  0.0000E+00  2.3167E-03  5.9956E-03 -1.3107E-06
  2.8892E+01  1.0568E+00  1.0606E+00  6.9731E-01  0.0000E+00  0.0000E+00  2.3778E-03  6.1488E-03 -1.5268E-06
  2.8893E+01  1.0568E+00  1.0606E+00  6.9731E-01  3.3201E-07  0.0000E+00  2.3778E-03  6.1488E-03 -1.5268E-06
  3.7706E+01  1.1928E+00  1.1966E+00  8.3481E-01  1.4779E-01  0.0000E+00  2.4304E-03  6.2805E-03 -1.7327E-06
  4.8153E+01  1.3596E+00  1.3635E+00  1.0030E+00  3.2067E-01  0.0000E+00  2.4815E-03  6.4080E-03 -1.9497E-06
  5.8913E+01  1.5368E+00  1.5407E+00  1.1814E+00  5.0294E-01  0.0000E+00  2.5259E-03  6.5183E-03 -2.1521E-06
  7.0909E+01  1.7399E+00  1.7439E+00  1.3856E+00  7.1091E-01  0.0000E+00  2.5687E-03  6.6246E-03 -2.3599E-06
  8.5591E+01  1.9958E+00  1.9999E+00  1.6427E+00  9.7182E-01  0.0000E+00  2.6144E-03  6.7377E-03 -2.5954E-06
  1.0008E+02  2.2552E+00  2.2593E+00  1.9031E+00  1.2355E+00  0.0000E+00  2.6544E-03  6.8364E-03 -2.8126E-06
  1.1575E+02  2.5427E+00  2.5469E+00  2.1916E+00  1.5271E+00  0.0000E+00  2.6932E-03  6.9319E-03 -3.0340E-06
  1.2936E+02  2.7977E+00  2.8019E+00  2.4473E+00  1.7852E+00  0.0000E+00  2.7241E-03  7.0077E-03 -3.2174E-06
  1.8181E+02  3.8197E+00  3.8240E+00  3.4717E+00  2.8173E+00  0.0000E+00  2.8259E-03  7.2568E-03 -3.8677E-06
