 # Tue Oct  7 18:23:45 2014
 # MMHT 2014 LO PDF grid for eigenvector    15.000000000000000     
 # distance(t),tolerance(T) =    2.7999999999999998        3.0020118613860127     
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.58831
 # alphaS(MZ) = 0.13500
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.2600E+01  8.0669E-01  8.0819E-01  4.4113E-01  0.0000E+00  0.0000E+00  3.0582E-03  4.6177E-03 -8.7638E-07
  1.7205E+01  8.7400E-01  8.7557E-01  5.1017E-01  0.0000E+00  0.0000E+00  3.1216E-03  4.7462E-03 -1.0198E-06
  2.1824E+01  9.4207E-01  9.4368E-01  5.7955E-01  0.0000E+00  0.0000E+00  3.1706E-03  4.8457E-03 -1.1428E-06
  3.0043E+01  1.0657E+00  1.0674E+00  7.0496E-01  0.0000E+00  0.0000E+00  3.2385E-03  4.9841E-03 -1.3311E-06
  3.0043E+01  1.0657E+00  1.0674E+00  7.0496E-01  3.4342E-07  0.0000E+00  3.2385E-03  4.9841E-03 -1.3311E-06
  3.8946E+01  1.2060E+00  1.2078E+00  8.4677E-01  1.5245E-01  0.0000E+00  3.2968E-03  5.1034E-03 -1.5106E-06
  4.9478E+01  1.3771E+00  1.3789E+00  1.0193E+00  3.2975E-01  0.0000E+00  3.3532E-03  5.2192E-03 -1.6998E-06
  6.0313E+01  1.5581E+00  1.5599E+00  1.2014E+00  5.1592E-01  0.0000E+00  3.4020E-03  5.3196E-03 -1.8763E-06
  7.2381E+01  1.7649E+00  1.7668E+00  1.4093E+00  7.2770E-01  0.0000E+00  3.4491E-03  5.4166E-03 -2.0574E-06
  8.7141E+01  2.0248E+00  2.0268E+00  1.6704E+00  9.9273E-01  0.0000E+00  3.4992E-03  5.5200E-03 -2.2627E-06
  1.0170E+02  2.2878E+00  2.2897E+00  1.9343E+00  1.2600E+00  0.0000E+00  3.5428E-03  5.6103E-03 -2.4521E-06
  1.1743E+02  2.5788E+00  2.5808E+00  2.2263E+00  1.5552E+00  0.0000E+00  3.5851E-03  5.6979E-03 -2.6451E-06
