 # Tue Oct  7 21:38:45 2014
 # MMHT 2014 LO PDF grid for eigenvector    7.0000000000000000     
 # distance(t),tolerance(T) =    3.0000000000000000        3.3113502735774136     
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.58831
 # alphaS(MZ) = 0.13500
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.4214E+01  7.7352E-01  7.7538E-01  4.2602E-01  0.0000E+00  0.0000E+00  4.2212E-03  6.1261E-03 -8.6333E-07
  1.9131E+01  8.4986E-01  8.5179E-01  5.0393E-01  0.0000E+00  0.0000E+00  4.2987E-03  6.2751E-03 -1.0046E-06
  2.4003E+01  9.2560E-01  9.2758E-01  5.8085E-01  0.0000E+00  0.0000E+00  4.3584E-03  6.3902E-03 -1.1257E-06
  3.2587E+01  1.0608E+00  1.0629E+00  7.1767E-01  0.0000E+00  0.0000E+00  4.4409E-03  6.5496E-03 -1.3113E-06
  3.2587E+01  1.0608E+00  1.0629E+00  7.1767E-01  3.7076E-07  0.0000E+00  4.4409E-03  6.5496E-03 -1.3113E-06
  4.1800E+01  1.2120E+00  1.2141E+00  8.7013E-01  1.6379E-01  0.0000E+00  4.5115E-03  6.6866E-03 -1.4881E-06
  5.2636E+01  1.3941E+00  1.3963E+00  1.0536E+00  3.5226E-01  0.0000E+00  4.5796E-03  6.8191E-03 -1.6745E-06
  6.3734E+01  1.5851E+00  1.5874E+00  1.2456E+00  5.4856E-01  0.0000E+00  4.6385E-03  6.9337E-03 -1.8483E-06
  7.6054E+01  1.8020E+00  1.8043E+00  1.4635E+00  7.7046E-01  0.0000E+00  4.6950E-03  7.0440E-03 -2.0268E-06
  9.1081E+01  2.0730E+00  2.0753E+00  1.7355E+00  1.0466E+00  0.0000E+00  4.7551E-03  7.1614E-03 -2.2290E-06
  1.0587E+02  2.3459E+00  2.3482E+00  2.0093E+00  1.3239E+00  0.0000E+00  4.8074E-03  7.2638E-03 -2.4156E-06
  1.2182E+02  2.6467E+00  2.6492E+00  2.3110E+00  1.6290E+00  0.0000E+00  4.8579E-03  7.3628E-03 -2.6057E-06
  1.3566E+02  2.9124E+00  2.9149E+00  2.5774E+00  1.8979E+00  0.0000E+00  4.8979E-03  7.4414E-03 -2.7632E-06
  1.8883E+02  3.9705E+00  3.9731E+00  3.6376E+00  2.9664E+00  0.0000E+00  5.0292E-03  7.6995E-03 -3.3217E-06
  1.8883E+02  3.9705E+00  3.9731E+00  3.6376E+00  2.9664E+00  1.0530E-07  5.0292E-03  7.6995E-03 -3.3217E-06
  2.0168E+02  4.2388E+00  4.2415E+00  3.9064E+00  3.2370E+00  3.2001E-01  5.0572E-03  7.7548E-03 -3.4500E-06
  2.4241E+02  5.1156E+00  5.1183E+00  4.7844E+00  4.1200E+00  1.2350E+00  5.1399E-03  7.9178E-03 -3.8452E-06
  2.9056E+02  6.1815E+00  6.1842E+00  5.8516E+00  5.1922E+00  2.3434E+00  5.2261E-03  8.0880E-03 -4.2858E-06
  3.3958E+02  7.2965E+00  7.2993E+00  6.9678E+00  6.3129E+00  3.4958E+00  5.3044E-03  8.2429E-03 -4.7119E-06
  3.9439E+02  8.5750E+00  8.5779E+00  8.2475E+00  7.5969E+00  4.8112E+00  5.3836E-03  8.3997E-03 -5.1677E-06
  4.4407E+02  9.7602E+00  9.7631E+00  9.4337E+00  8.7866E+00  6.0261E+00  5.4495E-03  8.5302E-03 -5.5657E-06
  5.0965E+02  1.1361E+01  1.1364E+01  1.1035E+01  1.0392E+01  7.6618E+00  5.5295E-03  8.6889E-03 -6.0731E-06
  5.7257E+02  1.2931E+01  1.2934E+01  1.2606E+01  1.1967E+01  9.2623E+00  5.6005E-03  8.8297E-03 -6.5444E-06
  6.3440E+02  1.4503E+01  1.4507E+01  1.4180E+01  1.3544E+01  1.0863E+01  5.6656E-03  8.9592E-03 -6.9953E-06
  7.1877E+02  1.6695E+01  1.6699E+01  1.6373E+01  1.5741E+01  1.3088E+01  5.7486E-03  9.1240E-03 -7.5938E-06
  8.0413E+02  1.8961E+01  1.8965E+01  1.8640E+01  1.8012E+01  1.5386E+01  5.8267E-03  9.2795E-03 -8.1834E-06
  8.8955E+02  2.1275E+01  2.1278E+01  2.0954E+01  2.0330E+01  1.7727E+01  5.9002E-03  9.4256E-03 -8.7598E-06
  9.8023E+02  2.3776E+01  2.3780E+01  2.3457E+01  2.2836E+01  2.0257E+01  5.9738E-03  9.5722E-03 -9.3593E-06
  1.0741E+03  2.6413E+01  2.6417E+01  2.6095E+01  2.5477E+01  2.2921E+01  6.0461E-03  9.7161E-03 -9.9685E-06
  1.1679E+03  2.9093E+01  2.9097E+01  2.8776E+01  2.8161E+01  2.5626E+01  6.1147E-03  9.8528E-03 -1.0567E-05
  1.2604E+03  3.1777E+01  3.1780E+01  3.1460E+01  3.0848E+01  2.8332E+01  6.1795E-03  9.9819E-03 -1.1149E-05
  1.3578E+03  3.4646E+01  3.4650E+01  3.4330E+01  3.3720E+01  3.1224E+01  6.2449E-03  1.0112E-02 -1.1753E-05
  1.4577E+03  3.7629E+01  3.7633E+01  3.7313E+01  3.6707E+01  3.4229E+01  6.3094E-03  1.0241E-02 -1.2365E-05
  1.5564E+03  4.0618E+01  4.0622E+01  4.0304E+01  3.9700E+01  3.7239E+01  6.3710E-03  1.0363E-02 -1.2964E-05
  1.6533E+03  4.3591E+01  4.3595E+01  4.3277E+01  4.2675E+01  4.0231E+01  6.4294E-03  1.0480E-02 -1.3546E-05
  1.7545E+03  4.6732E+01  4.6736E+01  4.6419E+01  4.5819E+01  4.3391E+01  6.4885E-03  1.0598E-02 -1.4148E-05
  1.8577E+03  4.9977E+01  4.9981E+01  4.9664E+01  4.9067E+01  4.6655E+01  6.5470E-03  1.0714E-02 -1.4757E-05
  1.9594E+03  5.3209E+01  5.3213E+01  5.2897E+01  5.2302E+01  4.9904E+01  6.6030E-03  1.0826E-02 -1.5353E-05
  2.0588E+03  5.6401E+01  5.6405E+01  5.6089E+01  5.5496E+01  5.3113E+01  6.6564E-03  1.0933E-02 -1.5932E-05
  2.1621E+03  5.9752E+01  5.9757E+01  5.9442E+01  5.8851E+01  5.6481E+01  6.7106E-03  1.1040E-02 -1.6529E-05
  2.2670E+03  6.3193E+01  6.3197E+01  6.2882E+01  6.2293E+01  5.9937E+01  6.7643E-03  1.1148E-02 -1.7133E-05
  2.3701E+03  6.6606E+01  6.6610E+01  6.6296E+01  6.5709E+01  6.3365E+01  6.8159E-03  1.1251E-02 -1.7724E-05
  2.4705E+03  6.9962E+01  6.9966E+01  6.9653E+01  6.9067E+01  6.6736E+01  6.8652E-03  1.1349E-02 -1.8296E-05
  2.5746E+03  7.3468E+01  7.3472E+01  7.3159E+01  7.2575E+01  7.0256E+01  6.9153E-03  1.1449E-02 -1.8887E-05
  2.6804E+03  7.7066E+01  7.7071E+01  7.6758E+01  7.6176E+01  7.3869E+01  6.9652E-03  1.1548E-02 -1.9485E-05
  2.7837E+03  8.0608E+01  8.0613E+01  8.0301E+01  7.9720E+01  7.7424E+01  7.0132E-03  1.1644E-02 -2.0067E-05
  2.8845E+03  8.4093E+01  8.4097E+01  8.3786E+01  8.3207E+01  8.0921E+01  7.0591E-03  1.1735E-02 -2.0632E-05
  2.9886E+03  8.7719E+01  8.7724E+01  8.7412E+01  8.6835E+01  8.4560E+01  7.1058E-03  1.1828E-02 -2.1216E-05
  1.1092E+01  7.2812E-01  7.3076E-01  4.0096E-01  0.0000E+00  0.0000E+00  5.1254E-03  7.8328E-03 -2.2356E-06
  1.5100E+01  7.8699E-01  7.8972E-01  4.6134E-01  0.0000E+00  0.0000E+00  5.2230E-03  8.0263E-03 -2.6092E-06
  1.9084E+01  8.4632E-01  8.4912E-01  5.2180E-01  0.0000E+00  0.0000E+00  5.2982E-03  8.1759E-03 -2.9215E-06
  2.6101E+01  9.5349E-01  9.5639E-01  6.3050E-01  0.0000E+00  0.0000E+00  5.4023E-03  8.3829E-03 -3.3884E-06
  2.6101E+01  9.5349E-01  9.5639E-01  6.3050E-01  2.9677E-07  0.0000E+00  5.4023E-03  8.3829E-03 -3.3884E-06
  3.3610E+01  1.0742E+00  1.0772E+00  7.5252E-01  1.3135E-01  0.0000E+00  5.4915E-03  8.5608E-03 -3.8223E-06
  4.2401E+01  1.2203E+00  1.2234E+00  8.9983E-01  2.8295E-01  0.0000E+00  5.5777E-03  8.7328E-03 -4.2706E-06
  5.1361E+01  1.3737E+00  1.3768E+00  1.0542E+00  4.4098E-01  0.0000E+00  5.6522E-03  8.8816E-03 -4.6817E-06
  6.1258E+01  1.5479E+00  1.5511E+00  1.2294E+00  6.1954E-01  0.0000E+00  5.7238E-03  9.0247E-03 -5.0974E-06
  7.3266E+01  1.7653E+00  1.7686E+00  1.4478E+00  8.4145E-01  0.0000E+00  5.7999E-03  9.1771E-03 -5.5618E-06
  8.5021E+01  1.9838E+00  1.9871E+00  1.6672E+00  1.0638E+00  0.0000E+00  5.8662E-03  9.3099E-03 -5.9848E-06
  9.7641E+01  2.2242E+00  2.2276E+00  1.9084E+00  1.3079E+00  0.0000E+00  5.9304E-03  9.4384E-03 -6.4108E-06
  1.0853E+02  2.4360E+00  2.4394E+00  2.1208E+00  1.5226E+00  0.0000E+00  5.9813E-03  9.5403E-03 -6.7604E-06
  1.5006E+02  3.2754E+00  3.2790E+00  2.9623E+00  2.3711E+00  0.0000E+00  6.1482E-03  9.8750E-03 -7.9788E-06
  1.5006E+02  3.2754E+00  3.2790E+00  2.9623E+00  2.3711E+00  8.3332E-08  6.1482E-03  9.8750E-03 -7.9788E-06
  1.6002E+02  3.4872E+00  3.4908E+00  3.1746E+00  2.5848E+00  2.5314E-01  6.1839E-03  9.9467E-03 -8.2544E-06
  1.9140E+02  4.1768E+00  4.1805E+00  3.8654E+00  3.2799E+00  9.7412E-01  6.2892E-03  1.0158E-02 -9.0952E-06
  2.2820E+02  5.0103E+00  5.0141E+00  4.7002E+00  4.1190E+00  1.8424E+00  6.3991E-03  1.0379E-02 -1.0019E-05
  2.6539E+02  5.8772E+00  5.8811E+00  5.5682E+00  4.9908E+00  2.7399E+00  6.4991E-03  1.0579E-02 -1.0901E-05
  3.0668E+02  6.8657E+00  6.8697E+00  6.5578E+00  5.9841E+00  3.7585E+00  6.6002E-03  1.0782E-02 -1.1833E-05
  3.4387E+02  7.7772E+00  7.7813E+00  7.4703E+00  6.8997E+00  4.6945E+00  6.6844E-03  1.0951E-02 -1.2638E-05
  3.9265E+02  9.0017E+00  9.0059E+00  8.6959E+00  8.1289E+00  5.9478E+00  6.7867E-03  1.1157E-02 -1.3654E-05
