 # Tue Oct  7 22:48:47 2014
 # MMHT 2014 LO PDF grid for eigenvector    22.000000000000000     
 # distance(t),tolerance(T) =    3.3500000000000001        5.1104297057302617     
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.58831
 # alphaS(MZ) = 0.13500
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  4.8169E+00  8.9400E-01  8.9642E-01  4.9760E-01  0.0000E+00  0.0000E+00  4.0087E-03  6.5007E-03 -8.0722E-07
  8.5521E+00  9.2281E-01  9.2532E-01  5.2873E-01  0.0000E+00  0.0000E+00  4.0705E-03  6.6527E-03 -9.3925E-07
  1.2494E+01  9.6002E-01  9.6260E-01  5.6769E-01  0.0000E+00  0.0000E+00  4.1180E-03  6.7700E-03 -1.0524E-06
  1.9777E+01  1.0395E+00  1.0422E+00  6.4952E-01  0.0000E+00  0.0000E+00  4.1838E-03  6.9324E-03 -1.2259E-06
  1.9777E+01  1.0395E+00  1.0422E+00  6.4952E-01  2.4183E-07  0.0000E+00  4.1838E-03  6.9324E-03 -1.2259E-06
  2.7931E+01  1.1408E+00  1.1435E+00  7.5276E-01  1.1104E-01  0.0000E+00  4.2401E-03  7.0717E-03 -1.3910E-06
  3.7757E+01  1.2734E+00  1.2762E+00  8.8725E-01  2.4931E-01  0.0000E+00  4.2945E-03  7.2064E-03 -1.5652E-06
  4.7991E+01  1.4206E+00  1.4235E+00  1.0360E+00  4.0124E-01  0.0000E+00  4.3416E-03  7.3228E-03 -1.7276E-06
  5.9489E+01  1.5946E+00  1.5976E+00  1.2115E+00  5.7978E-01  0.0000E+00  4.3867E-03  7.4348E-03 -1.8943E-06
  7.3655E+01  1.8193E+00  1.8224E+00  1.4378E+00  8.0915E-01  0.0000E+00  4.4348E-03  7.5539E-03 -2.0833E-06
  8.7706E+01  2.0514E+00  2.0545E+00  1.6712E+00  1.0452E+00  0.0000E+00  4.4766E-03  7.6577E-03 -2.2576E-06
  1.0296E+02  2.3125E+00  2.3156E+00  1.9335E+00  1.3101E+00  0.0000E+00  4.5171E-03  7.7581E-03 -2.4352E-06
  1.1625E+02  2.5464E+00  2.5495E+00  2.1683E+00  1.5469E+00  0.0000E+00  4.5492E-03  7.8377E-03 -2.5823E-06
  1.6770E+02  3.4993E+00  3.5026E+00  3.1244E+00  2.5093E+00  0.0000E+00  4.6546E-03  8.0989E-03 -3.1040E-06
  1.6770E+02  3.4993E+00  3.5026E+00  3.1244E+00  2.5093E+00  9.5555E-08  4.6546E-03  8.0989E-03 -3.1040E-06
  1.8023E+02  3.7450E+00  3.7484E+00  3.3708E+00  2.7570E+00  2.9070E-01  4.6771E-03  8.1548E-03 -3.2238E-06
  2.2006E+02  4.5553E+00  4.5588E+00  4.1830E+00  3.5730E+00  1.1306E+00  4.7436E-03  8.3196E-03 -3.5929E-06
  2.6734E+02  5.5524E+00  5.5560E+00  5.1820E+00  4.5759E+00  2.1611E+00  4.8131E-03  8.4915E-03 -4.0043E-06
  3.1562E+02  6.6055E+00  6.6092E+00  6.2368E+00  5.6341E+00  3.2437E+00  4.8763E-03  8.6479E-03 -4.4023E-06
  3.6973E+02  7.8222E+00  7.8259E+00  7.4552E+00  6.8559E+00  4.4894E+00  4.9403E-03  8.8061E-03 -4.8279E-06
  4.1885E+02  8.9566E+00  8.9604E+00  8.5910E+00  7.9944E+00  5.6474E+00  4.9936E-03  8.9376E-03 -5.1995E-06
  4.8381E+02  1.0496E+01  1.0500E+01  1.0132E+01  9.5389E+00  7.2149E+00  5.0585E-03  9.0975E-03 -5.6733E-06
  5.4622E+02  1.2013E+01  1.2017E+01  1.1651E+01  1.1060E+01  8.7561E+00  5.1161E-03  9.2393E-03 -6.1133E-06
  6.0761E+02  1.3538E+01  1.3542E+01  1.3177E+01  1.2589E+01  1.0303E+01  5.1691E-03  9.3696E-03 -6.5343E-06
  6.9148E+02  1.5671E+01  1.5675E+01  1.5311E+01  1.4726E+01  1.2462E+01  5.2366E-03  9.5354E-03 -7.0931E-06
  7.7640E+02  1.7882E+01  1.7886E+01  1.7524E+01  1.6942E+01  1.4698E+01  5.3003E-03  9.6917E-03 -7.6435E-06
  8.6145E+02  2.0145E+01  2.0149E+01  1.9788E+01  1.9209E+01  1.6984E+01  5.3603E-03  9.8386E-03 -8.1816E-06
  9.5180E+02  2.2598E+01  2.2602E+01  2.2242E+01  2.1666E+01  1.9459E+01  5.4206E-03  9.9857E-03 -8.7412E-06
  1.0454E+03  2.5187E+01  2.5192E+01  2.4833E+01  2.4259E+01  2.2070E+01  5.4798E-03  1.0130E-02 -9.3099E-06
  1.1389E+03  2.7824E+01  2.7829E+01  2.7471E+01  2.6900E+01  2.4727E+01  5.5361E-03  1.0267E-02 -9.8684E-06
  1.2312E+03  3.0468E+01  3.0472E+01  3.0116E+01  2.9547E+01  2.7389E+01  5.5894E-03  1.0397E-02 -1.0411E-05
  1.3285E+03  3.3298E+01  3.3302E+01  3.2947E+01  3.2380E+01  3.0237E+01  5.6433E-03  1.0528E-02 -1.0975E-05
  1.4282E+03  3.6243E+01  3.6248E+01  3.5893E+01  3.5328E+01  3.3200E+01  5.6964E-03  1.0656E-02 -1.1547E-05
  1.5268E+03  3.9198E+01  3.9203E+01  3.8849E+01  3.8286E+01  3.6172E+01  5.7472E-03  1.0779E-02 -1.2105E-05
  1.6236E+03  4.2138E+01  4.2143E+01  4.1790E+01  4.1229E+01  3.9127E+01  5.7955E-03  1.0896E-02 -1.2648E-05
  1.7247E+03  4.5248E+01  4.5252E+01  4.4901E+01  4.4342E+01  4.2252E+01  5.8444E-03  1.1014E-02 -1.3210E-05
  1.8279E+03  4.8462E+01  4.8467E+01  4.8116E+01  4.7559E+01  4.5481E+01  5.8929E-03  1.1131E-02 -1.3779E-05
  1.9295E+03  5.1666E+01  5.1671E+01  5.1321E+01  5.0765E+01  4.8699E+01  5.9394E-03  1.1242E-02 -1.4336E-05
  2.0288E+03  5.4831E+01  5.4836E+01  5.4487E+01  5.3933E+01  5.1878E+01  5.9838E-03  1.1349E-02 -1.4875E-05
  2.1321E+03  5.8157E+01  5.8162E+01  5.7814E+01  5.7261E+01  5.5217E+01  6.0288E-03  1.1457E-02 -1.5433E-05
  2.2371E+03  6.1572E+01  6.1577E+01  6.1230E+01  6.0679E+01  5.8646E+01  6.0736E-03  1.1564E-02 -1.5997E-05
  2.3401E+03  6.4962E+01  6.4967E+01  6.4620E+01  6.4071E+01  6.2048E+01  6.1166E-03  1.1667E-02 -1.6547E-05
  2.4406E+03  6.8296E+01  6.8302E+01  6.7956E+01  6.7408E+01  6.5394E+01  6.1577E-03  1.1765E-02 -1.7081E-05
  2.5447E+03  7.1781E+01  7.1786E+01  7.1441E+01  7.0894E+01  6.8890E+01  6.1996E-03  1.1865E-02 -1.7632E-05
  2.6505E+03  7.5359E+01  7.5364E+01  7.5019E+01  7.4474E+01  7.2479E+01  6.2413E-03  1.1964E-02 -1.8190E-05
  2.7539E+03  7.8881E+01  7.8887E+01  7.8543E+01  7.7999E+01  7.6013E+01  6.2814E-03  1.2060E-02 -1.8734E-05
  2.8547E+03  8.2348E+01  8.2353E+01  8.2010E+01  8.1467E+01  7.9489E+01  6.3199E-03  1.2151E-02 -1.9261E-05
  2.9589E+03  8.5956E+01  8.5962E+01  8.5619E+01  8.5078E+01  8.3108E+01  6.3591E-03  1.2244E-02 -1.9805E-05
  3.9752E+00  8.2529E-01  8.2869E-01  4.5939E-01  0.0000E+00  0.0000E+00  4.7333E-03  8.2470E-03 -2.0903E-06
  7.1973E+00  8.4868E-01  8.5219E-01  4.8495E-01  0.0000E+00  0.0000E+00  4.8111E-03  8.4428E-03 -2.4394E-06
  1.0575E+01  8.7964E-01  8.8324E-01  5.1756E-01  0.0000E+00  0.0000E+00  4.8712E-03  8.5939E-03 -2.7311E-06
  1.6760E+01  9.4635E-01  9.5007E-01  5.8648E-01  0.0000E+00  0.0000E+00  4.9544E-03  8.8031E-03 -3.1673E-06
  1.6760E+01  9.4635E-01  9.5007E-01  5.8648E-01  2.0447E-07  0.0000E+00  4.9544E-03  8.8031E-03 -3.1673E-06
  2.3615E+01  1.0315E+00  1.0353E+00  6.7342E-01  9.3788E-02  0.0000E+00  5.0258E-03  8.9826E-03 -3.5727E-06
  3.1796E+01  1.1426E+00  1.1466E+00  7.8634E-01  2.1012E-01  0.0000E+00  5.0950E-03  9.1560E-03 -3.9914E-06
  4.0244E+01  1.2655E+00  1.2695E+00  9.1070E-01  3.3736E-01  0.0000E+00  5.1549E-03  9.3060E-03 -4.3754E-06
  4.9663E+01  1.4102E+00  1.4143E+00  1.0568E+00  4.8615E-01  0.0000E+00  5.2125E-03  9.4501E-03 -4.7636E-06
  6.1180E+01  1.5960E+00  1.6002E+00  1.2441E+00  6.7628E-01  0.0000E+00  5.2739E-03  9.6035E-03 -5.1973E-06
  7.2522E+01  1.7871E+00  1.7913E+00  1.4363E+00  8.7094E-01  0.0000E+00  5.3274E-03  9.7371E-03 -5.5923E-06
  8.4757E+01  2.0009E+00  2.0052E+00  1.6513E+00  1.0882E+00  0.0000E+00  5.3793E-03  9.8663E-03 -5.9902E-06
  9.5355E+01  2.1916E+00  2.1960E+00  1.8430E+00  1.2817E+00  0.0000E+00  5.4205E-03  9.9688E-03 -6.3167E-06
  1.3598E+02  2.9625E+00  2.9670E+00  2.6168E+00  2.0612E+00  0.0000E+00  5.5559E-03  1.0305E-02 -7.4543E-06
  1.3598E+02  2.9625E+00  2.9670E+00  2.6168E+00  2.0612E+00  7.6995E-08  5.5559E-03  1.0305E-02 -7.4543E-06
  1.4577E+02  3.1598E+00  3.1644E+00  2.8147E+00  2.2604E+00  2.3411E-01  5.5850E-03  1.0377E-02 -7.7116E-06
  1.7673E+02  3.8072E+00  3.8119E+00  3.4639E+00  2.9129E+00  9.0677E-01  5.6708E-03  1.0589E-02 -8.4966E-06
  2.1314E+02  4.5976E+00  4.6025E+00  4.2561E+00  3.7087E+00  1.7257E+00  5.7605E-03  1.0810E-02 -9.3592E-06
  2.5001E+02  5.4263E+00  5.4313E+00  5.0865E+00  4.5421E+00  2.5795E+00  5.8424E-03  1.1011E-02 -1.0182E-05
  2.9100E+02  6.3772E+00  6.3822E+00  6.0389E+00  5.4976E+00  3.5550E+00  5.9254E-03  1.1215E-02 -1.1052E-05
  3.2797E+02  7.2583E+00  7.2635E+00  6.9213E+00  6.3826E+00  4.4562E+00  5.9945E-03  1.1384E-02 -1.1804E-05
  3.7652E+02  8.4468E+00  8.4521E+00  8.1114E+00  7.5756E+00  5.6685E+00  6.0788E-03  1.1589E-02 -1.2752E-05
  4.2286E+02  9.6108E+00  9.6162E+00  9.2767E+00  8.7435E+00  6.8530E+00  6.1538E-03  1.1772E-02 -1.3624E-05
  4.6817E+02  1.0775E+01  1.0780E+01  1.0442E+01  9.9109E+00  8.0354E+00  6.2228E-03  1.1939E-02 -1.4451E-05
  5.2967E+02  1.2393E+01  1.2398E+01  1.2061E+01  1.1533E+01  9.6762E+00  6.3109E-03  1.2152E-02 -1.5539E-05
