 # Tue Oct  7 22:31:55 2014
 # MMHT 2014 LO PDF grid for eigenvector   -8.0000000000000000     
 # distance(t),tolerance(T) =    1.8500000000000001        2.2519225831795953     
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.58831
 # alphaS(MZ) = 0.13500
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.3495E+01  7.8167E-01  7.8441E-01  4.3219E-01  0.0000E+00  0.0000E+00  3.3199E-03  6.1067E-03 -8.6336E-07
  1.8291E+01  8.5420E-01  8.5702E-01  5.0633E-01  0.0000E+00  0.0000E+00  3.3820E-03  6.2557E-03 -1.0046E-06
  2.3065E+01  9.2673E-01  9.2963E-01  5.8007E-01  0.0000E+00  0.0000E+00  3.4300E-03  6.3707E-03 -1.1258E-06
  3.1508E+01  1.0572E+00  1.0602E+00  7.1217E-01  0.0000E+00  0.0000E+00  3.4964E-03  6.5301E-03 -1.3114E-06
  3.1508E+01  1.0572E+00  1.0602E+00  7.1217E-01  3.5943E-07  0.0000E+00  3.4964E-03  6.5301E-03 -1.3114E-06
  4.0602E+01  1.2039E+00  1.2070E+00  8.6025E-01  1.5911E-01  0.0000E+00  3.5534E-03  6.6671E-03 -1.4881E-06
  5.1321E+01  1.3816E+00  1.3847E+00  1.0392E+00  3.4300E-01  0.0000E+00  3.6085E-03  6.7995E-03 -1.6745E-06
  6.2318E+01  1.5685E+00  1.5717E+00  1.2273E+00  5.3517E-01  0.0000E+00  3.6561E-03  6.9142E-03 -1.8484E-06
  7.4540E+01  1.7814E+00  1.7847E+00  1.4412E+00  7.5297E-01  0.0000E+00  3.7020E-03  7.0245E-03 -2.0268E-06
  8.9463E+01  2.0479E+00  2.0512E+00  1.7088E+00  1.0246E+00  0.0000E+00  3.7508E-03  7.1419E-03 -2.2291E-06
  1.0416E+02  2.3168E+00  2.3202E+00  1.9786E+00  1.2979E+00  0.0000E+00  3.7933E-03  7.2442E-03 -2.4157E-06
  1.2003E+02  2.6137E+00  2.6172E+00  2.2764E+00  1.5990E+00  0.0000E+00  3.8345E-03  7.3433E-03 -2.6058E-06
  1.3379E+02  2.8762E+00  2.8797E+00  2.5396E+00  1.8647E+00  0.0000E+00  3.8672E-03  7.4219E-03 -2.7633E-06
