 # Tue Oct  7 18:23:45 2014
 # MMHT 2014 LO PDF grid for eigenvector    2.0000000000000000     
 # distance(t),tolerance(T) =    3.5000000000000000        3.9891488342121195     
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.58831
 # alphaS(MZ) = 0.13500
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.4856E+01  7.8522E-01  7.8756E-01  4.4060E-01  0.0000E+00  0.0000E+00  3.6169E-03  5.9987E-03 -8.6336E-07
  1.9919E+01  8.6483E-01  8.6725E-01  5.2183E-01  0.0000E+00  0.0000E+00  3.6843E-03  6.1458E-03 -1.0046E-06
  2.4913E+01  9.4346E-01  9.4594E-01  6.0169E-01  0.0000E+00  0.0000E+00  3.7363E-03  6.2594E-03 -1.1258E-06
  3.3679E+01  1.0832E+00  1.0858E+00  7.4312E-01  0.0000E+00  0.0000E+00  3.8081E-03  6.4168E-03 -1.3113E-06
  3.3679E+01  1.0832E+00  1.0858E+00  7.4312E-01  3.8250E-07  0.0000E+00  3.8081E-03  6.4168E-03 -1.3113E-06
  4.3052E+01  1.2388E+00  1.2414E+00  9.0004E-01  1.6871E-01  0.0000E+00  3.8698E-03  6.5521E-03 -1.4881E-06
  5.4048E+01  1.4256E+00  1.4283E+00  1.0882E+00  3.6214E-01  0.0000E+00  3.9293E-03  6.6830E-03 -1.6745E-06
  6.5289E+01  1.6210E+00  1.6237E+00  1.2846E+00  5.6304E-01  0.0000E+00  3.9808E-03  6.7962E-03 -1.8484E-06
  7.7749E+01  1.8423E+00  1.8451E+00  1.5070E+00  7.8963E-01  0.0000E+00  4.0303E-03  6.9052E-03 -2.0268E-06
  9.2928E+01  2.1183E+00  2.1212E+00  1.7841E+00  1.0710E+00  0.0000E+00  4.0829E-03  7.0213E-03 -2.2291E-06
