   0.0000000000000000       -10.293740042029137       -9.2505125915223907     
   0.0000000000000000       -1.4642669800143668       -1.3627851681259697     
   0.0000000000000000       -1.4642669800143668       -1.3627851681259699     
   0.0000000000000000      -0.16539499658953910      -0.15869551519379574     
  -6.9077552789821368       -10.192019677294882       -9.1747271165136830     
  -6.9077552789821368       -1.4537308367347324       -1.3547646197711780     
  -6.9077552789821368       -1.4537308367347324       -1.3547646197711776     
  -6.9077552789821368      -0.16444951016889464      -0.15797187194063234     
  -6.8977420685007456       -10.190995606322151       -9.1739617919647216     
  -6.8977420685007456       -1.4536247820360375       -1.3546836912394549     
  -6.8977420685007456       -1.4536247820360375       -1.3546836912394538     
  -6.8977420685007456      -0.16443999419622912      -0.15796461188859690     
  -6.8877288580193534       -10.189961245535340       -9.1731887362430644     
  -6.8877288580193534       -1.4535176617136345       -1.3546019460811682     
  -6.8877288580193534       -1.4535176617136345       -1.3546019460811671     
  -6.8877288580193534      -0.16443038261278070      -0.15795727915628202     
  -6.8777156475379622       -10.188916492343658       -9.1724078715989013     
  -6.8777156475379622       -1.4534094651338600       -1.3545193760898253     
  -6.8777156475379622       -1.4534094651338600       -1.3545193760898251     
  -6.8777156475379622      -0.16442067446410491      -0.15794987301841446     
  -6.8677024370565709       -10.187861243158903       -9.1716191195170982     
  -6.8677024370565709       -1.4533001815592637       -1.3544359729779523     
  -6.8677024370565709       -1.4533001815592637       -1.3544359729779520     
  -6.8677024370565709      -0.16441086878642372      -0.15794239274252186     
  -6.8576892265751797       -10.186795393386900       -9.1708224007101560     
  -6.8576892265751797       -1.4531898001476968       -1.3543517283763875     
  -6.8576892265751797       -1.4531898001476968       -1.3543517283763866     
  -6.8576892265751797      -0.16440096460654086      -0.15793483758885593     
  -6.8476760160937875       -10.185718837418099       -9.1700176351111633     
  -6.8476760160937875       -1.4530783099512847       -1.3542666338334908     
  -6.8476760160937875       -1.4530783099512847       -1.3542666338334901     
  -6.8476760160937875      -0.16439096094175148      -0.15792720681033126     
  -6.8376628056123963       -10.184631468618772       -9.1692047418667322     
  -6.8376628056123963       -1.4529656999155249       -1.3541806808144081     
  -6.8376628056123963       -1.4529656999155249       -1.3541806808144075     
  -6.8376628056123963      -0.16438085679976083      -0.15791949965243840     
  -6.8276495951310050       -10.183533179321550       -9.1683836393298250     
  -6.8276495951310050       -1.4528519588782791       -1.3540938607002770     
  -6.8276495951310050       -1.4528519588782791       -1.3540938607002759     
  -6.8276495951310050      -0.16437065117859356      -0.15791171535318865     
  -6.8176363846496137       -10.182423860816522       -9.1675542450524823     
  -6.8176363846496137       -1.4527370755688416       -1.3540061647874881     
  -6.8176363846496137       -1.4527370755688418       -1.3540061647874881     
  -6.8176363846496137      -0.16436034306650324      -0.15790385314302519     
  -6.8076231741682216       -10.181303403341790       -9.1667164757789088     
  -6.8076231741682216       -1.4526210386069129       -1.3539175842868694     
  -6.8076231741682216       -1.4526210386069127       -1.3539175842868694     
  -6.8076231741682216      -0.16434993144188673      -0.15789591224476002     
  -6.7976099636868303       -10.180171696074011       -9.1658702474376987     
  -6.7976099636868303       -1.4525038365016152       -1.3538281103229259     
  -6.7976099636868303       -1.4525038365016152       -1.3538281103229257     
