   0.0000000000000000       -10.293740042029144       -9.2505125915223907     
   0.0000000000000000       -1.4642669800143664       -1.3627851681259699     
   0.0000000000000000       -1.4642669800143664       -1.3627851681259699     
   0.0000000000000000      -0.16539499658953907      -0.15869551519379582     
  -6.9077552789821368       -10.192019677294882       -9.1747271165136848     
  -6.9077552789821368       -1.4537308367347326       -1.3547646197711782     
  -6.9077552789821368       -1.4537308367347326       -1.3547646197711776     
  -6.9077552789821368      -0.16444951016889467      -0.15797187194063231     
  -6.8977420685007456       -10.190995606322154       -9.1739617919647252     
  -6.8977420685007456       -1.4536247820360377       -1.3546836912394542     
  -6.8977420685007456       -1.4536247820360377       -1.3546836912394540     
  -6.8977420685007456      -0.16443999419622912      -0.15796461188859690     
  -6.8877288580193534       -10.189961245535342       -9.1731887362430609     
  -6.8877288580193534       -1.4535176617136347       -1.3546019460811676     
  -6.8877288580193534       -1.4535176617136349       -1.3546019460811674     
  -6.8877288580193534      -0.16443038261278067      -0.15795727915628202     
  -6.8777156475379622       -10.188916492343663       -9.1724078715988995     
  -6.8777156475379622       -1.4534094651338600       -1.3545193760898251     
  -6.8777156475379622       -1.4534094651338600       -1.3545193760898251     
  -6.8777156475379622      -0.16442067446410483      -0.15794987301841443     
  -6.8677024370565709       -10.187861243158904       -9.1716191195170982     
  -6.8677024370565709       -1.4533001815592639       -1.3544359729779514     
  -6.8677024370565709       -1.4533001815592639       -1.3544359729779516     
  -6.8677024370565709      -0.16441086878642369      -0.15794239274252189     
  -6.8576892265751797       -10.186795393386905       -9.1708224007101578     
  -6.8576892265751797       -1.4531898001476966       -1.3543517283763871     
  -6.8576892265751797       -1.4531898001476966       -1.3543517283763868     
  -6.8576892265751797      -0.16440096460654086      -0.15793483758885590     
  -6.8476760160937875       -10.185718837418102       -9.1700176351111615     
  -6.8476760160937875       -1.4530783099512847       -1.3542666338334910     
  -6.8476760160937875       -1.4530783099512847       -1.3542666338334903     
  -6.8476760160937875      -0.16439096094175148      -0.15792720681033134     
  -6.8376628056123963       -10.184631468618772       -9.1692047418667322     
  -6.8376628056123963       -1.4529656999155249       -1.3541806808144086     
  -6.8376628056123963       -1.4529656999155249       -1.3541806808144077     
  -6.8376628056123963      -0.16438085679976080      -0.15791949965243834     
  -6.8276495951310050       -10.183533179321552       -9.1683836393298286     
  -6.8276495951310050       -1.4528519588782791       -1.3540938607002766     
  -6.8276495951310050       -1.4528519588782793       -1.3540938607002762     
  -6.8276495951310050      -0.16437065117859356      -0.15791171535318876     
  -6.8176363846496137       -10.182423860816524       -9.1675542450524841     
